<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^_PLNC,D,20190116,000000,557.59,558.46,556.69,557.19,22263781,0
^_PLNC,D,20190117,000000,557.49,557.9,554.46,557.9,9802975,0
^_PLNC,D,20190118,000000,557.91,562.28,557.79,562.28,9976994,0
^_PLNC,D,20190121,000000,562.27,563.4,558.66,561.51,6133219,0
^_PLNC,D,20190122,000000,561.84,562.42,557.89,559.33,11818317,0
^_PLNC,D,20190123,000000,559.32,560.01,555.65,560.01,6410049,0
^_PLNC,D,20190124,000000,559.97,565.04,559.97,565.04,5660646,0
^_PLNC,D,20190125,000000,565.47,568.95,565.35,568.95,12688381,0
^_PLNC,D,20190128,000000,567.54,570.47,566.16,570.27,18974506,0
^_PLNC,D,20190129,000000,569.93,571.81,568.95,570.8,10930168,0
^_PLNC,D,20190130,000000,570.38,571.4,568.11,570.13,10964364,0
^_PLNC,D,20190131,000000,570.34,572.09,569.51,572.03,8106355,0
^_PLNC,D,20190201,000000,572.44,574.32,572.23,573.65,5815726,0
^_PLNC,D,20190204,000000,574.06,576.34,573.43,575.76,4905724,0
^_PLNC,D,20190205,000000,576.07,577.04,573.26,575.38,6733035,0
^_PLNC,D,20190206,000000,574.21,576.04,573.78,575.6,4928371,0
^_PLNC,D,20190207,000000,575.34,578.7,573.99,578.7,6346344,0
^_PLNC,D,20190208,000000,578.48,579.14,575.96,579.08,5934203,0
^_PLNC,D,20190211,000000,579.39,580.45,577.47,580.45,13571791,0
^_PLNC,D,20190212,000000,581.12,581.46,577.2,581.36,8519872,0
^_PLNC,D,20190213,000000,581.55,585.73,580.23,585.73,7703707,0
^_PLNC,D,20190214,000000,585.64,586.65,582.43,584.39,10436941,0
^_PLNC,D,20190215,000000,586.03,589.13,585.35,588.91,10159354,0
^_PLNC,D,20190218,000000,589.59,590.97,586.92,588.26,8917495,0
^_PLNC,D,20190219,000000,589.02,589.02,584.37,586.76,11648807,0
^_PLNC,D,20190220,000000,586.3,588.13,584.75,588.13,7082841,0
^_PLNC,D,20190221,000000,588.77,592.38,588.09,592.38,14731053,0
^_PLNC,D,20190222,000000,592.53,594.2,590.45,593.83,10612507,0
^_PLNC,D,20190225,000000,593.8,594.54,590.83,593.26,9704472,0
^_PLNC,D,20190226,000000,593.05,595.12,590.83,593.87,7603527,0
^_PLNC,D,20190227,000000,593.77,596.78,592.73,595.59,9007017,0
^_PLNC,D,20190228,000000,595,596.44,593.29,593.5,4165249,0
^_PLNC,D,20190301,000000,594.31,597.03,593.55,596.86,6474281,0
^_PLNC,D,20190304,000000,597.52,599.85,595.14,597.42,6040709,0
^_PLNC,D,20190305,000000,597.83,599.53,597,599.53,6238918,0
^_PLNC,D,20190306,000000,600.11,600.52,598.08,600.52,6819212,0
^_PLNC,D,20190307,000000,600.37,603.14,598.57,603.14,8661259,0
^_PLNC,D,20190308,000000,603.35,607.13,601.43,607.13,5962053,0
^_PLNC,D,20190311,000000,607.53,608.64,604.62,604.62,3809663,0
^_PLNC,D,20190312,000000,604.66,605.29,602.81,605.29,4650148,0
^_PLNC,D,20190313,000000,605.15,606.47,603.01,606.03,7452891,0
^_PLNC,D,20190314,000000,605.59,605.87,600.14,601.17,4921057,0
^_PLNC,D,20190315,000000,601.42,605.44,601.13,605.44,4800420,0
^_PLNC,D,20190318,000000,605.76,606.68,602.9,606.68,3927691,0
^_PLNC,D,20190319,000000,606.54,607.13,593.12,596.6,4358623,0
^_PLNC,D,20190320,000000,596.12,596.12,592.27,595.1,3976058,0
^_PLNC,D,20190321,000000,595.82,597.08,593.54,595.28,3768279,0
^_PLNC,D,20190322,000000,595.7,595.91,588.56,590.48,5137069,0
^_PLNC,D,20190325,000000,590.79,591.99,585.7,587.99,4667743,0
^_PLNC,D,20190326,000000,587.84,587.84,584.77,587.09,5072072,0
^_PLNC,D,20190327,000000,587.08,588.12,585.09,585.55,3772290,0
^_PLNC,D,20190328,000000,586.27,587.82,585.31,587.82,3290016,0
^_PLNC,D,20190329,000000,587.15,587.61,582.06,585.68,4386954,0
^_PLNC,D,20190401,000000,587.24,589.56,586.62,589.32,4625797,0
^_PLNC,D,20190402,000000,589.78,590.59,586.48,590.59,4600160,0
^_PLNC,D,20190403,000000,591.36,591.72,585.48,587.32,3275611,0
^_PLNC,D,20190404,000000,587.29,589.18,586.39,589.18,5037173,0
^_PLNC,D,20190405,000000,588.85,589.37,587.67,588.79,6461373,0
^_PLNC,D,20190408,000000,588.8,589.2,584.67,586.41,9298719,0
^_PLNC,D,20190409,000000,586.17,586.37,582.25,584.96,8699709,0
^_PLNC,D,20190410,000000,585.22,585.84,582.13,584.06,5275460,0
^_PLNC,D,20190411,000000,584.29,584.77,582.5,583.65,6687248,0
^_PLNC,D,20190412,000000,583.65,584.83,582.87,583.83,5209225,0
^_PLNC,D,20190415,000000,583.54,584.91,582.25,584.91,5585919,0
^_PLNC,D,20190416,000000,584.96,585.92,583.51,584.57,4674023,0
^_PLNC,D,20190417,000000,583.95,587.26,583.92,586.01,3509572,0
^_PLNC,D,20190418,000000,586.86,588.49,585.73,587.09,2974307,0
^_PLNC,D,20190423,000000,587.41,587.57,583.53,583.79,8080242,0
^_PLNC,D,20190424,000000,584.3,585.24,582.63,584.1,8494084,0
^_PLNC,D,20190425,000000,584.64,585.13,580.42,582.63,4631314,0
^_PLNC,D,20190426,000000,582.92,582.92,577.74,579.95,8715410,0
^_PLNC,D,20190429,000000,580.02,580.27,575.6,577.02,3907764,0
^_PLNC,D,20190430,000000,576.78,577.27,574.42,576.09,3115161,0
^_PLNC,D,20190502,000000,575.53,576.32,573,576.32,1933085,0
^_PLNC,D,20190506,000000,576.32,576.86,569.17,571.61,3148612,0
^_PLNC,D,20190507,000000,571.69,571.82,566.52,567.44,4433358,0
^_PLNC,D,20190508,000000,567.03,568.22,563.34,566.69,5118487,0
^_PLNC,D,20190509,000000,567.67,567.98,563.65,565.75,6231722,0
^_PLNC,D,20190510,000000,565.37,566.17,564,565.18,4556499,0
^_PLNC,D,20190513,000000,565.18,565.49,562.37,564.02,4370280,0
^_PLNC,D,20190514,000000,564.02,568.22,563.78,568.22,5110654,0
^_PLNC,D,20190515,000000,568.4,568.62,562.14,563.97,4349884,0
^_PLNC,D,20190516,000000,564.24,565.63,560.44,562.8,4008144,0
^_PLNC,D,20190517,000000,563.45,563.81,557.99,561.02,4359499,0
^_PLNC,D,20190520,000000,561,561.88,556.15,558.13,5309524,0
^_PLNC,D,20190521,000000,556.74,556.74,552.08,554,3783186,0
^_PLNC,D,20190522,000000,554.28,554.56,549.91,550.28,4993482,0
^_PLNC,D,20190523,000000,549.89,550.28,547.79,548.81,2859981,0
^_PLNC,D,20190524,000000,549.06,549.84,548.17,548.52,5123234,0
^_PLNC,D,20190527,000000,548.36,548.9,544.49,545.34,3158271,0
^_PLNC,D,20190528,000000,545.42,545.99,543.93,545.15,2351901,0
^_PLNC,D,20190529,000000,545.51,546.48,542.71,544.67,7698955,0
^_PLNC,D,20190530,000000,544.69,545.83,541.68,543.51,2555602,0
^_PLNC,D,20190531,000000,543.66,547.05,543.05,547.05,2735777,0
^_PLNC,D,20190603,000000,546.33,547.16,540.67,541.44,3143209,0
^_PLNC,D,20190604,000000,541.63,542.32,537.63,540.02,2987108,0
^_PLNC,D,20190605,000000,539.87,540.13,537.12,539.38,2454214,0
^_PLNC,D,20190606,000000,538.91,540.72,536.57,538.03,1929469,0
^_PLNC,D,20190607,000000,538.16,538.54,535.91,538.29,2442001,0
^_PLNC,D,20190610,000000,539.01,539.05,534.23,534.99,2720839,0
^_PLNC,D,20190611,000000,535.76,536.48,534.47,536.39,2392273,0
^_PLNC,D,20190612,000000,536.58,537.92,535.48,536.53,3275726,0
^_PLNC,D,20190613,000000,536.55,537.19,535.79,536.94,2103739,0
^_PLNC,D,20190614,000000,536.39,537.74,533.59,534.22,2448556,0
^_PLNC,D,20190617,000000,534.11,535.45,533.31,535.13,1974970,0
^_PLNC,D,20190618,000000,534.64,536.41,533.34,536.39,1956652,0
^_PLNC,D,20190619,000000,536.43,537.94,535.18,536.09,8577634,0
^_PLNC,D,20190621,000000,536.67,537.49,534.17,536.2,1491909,0
^_PLNC,D,20190624,000000,536.47,536.76,533.5,536.06,1310020,0
^_PLNC,D,20190625,000000,536.12,536.6,531.89,534.05,4046243,0
^_PLNC,D,20190626,000000,534.2,534.22,531.78,533.33,3309162,0
^_PLNC,D,20190627,000000,533.33,534.76,532.73,534.76,1629046,0
^_PLNC,D,20190628,000000,533.75,535.41,533.23,534.22,2842628,0
^_PLNC,D,20190701,000000,533.94,535.84,533.43,535.84,1545515,0
^_PLNC,D,20190702,000000,536.09,536.65,535,535.63,2498821,0
^_PLNC,D,20190703,000000,535.79,537.27,534.65,536.34,1998236,0
^_PLNC,D,20190704,000000,536.59,538.23,534.04,534.56,7013643,0
^_PLNC,D,20190705,000000,535.05,535.35,532.01,532.59,7826230,0
^_PLNC,D,20190708,000000,532.88,533.31,530.38,531.72,4140431,0
^_PLNC,D,20190709,000000,532.12,532.35,530.27,531.84,3264251,0
^_PLNC,D,20190710,000000,532.22,532.35,528.8,530.17,2511004,0
^_PLNC,D,20190711,000000,530.45,531.97,529.44,531.62,2429053,0
^_PLNC,D,20190712,000000,531.88,531.97,530.02,531.33,9477473,0
^_PLNC,D,20190715,000000,531.82,532.63,529.74,532.07,2289213,0
^_PLNC,D,20190716,000000,532.16,533.24,529.39,530.48,1606701,0
^_PLNC,D,20190717,000000,530.67,531.11,528.92,531.08,4053533,0
^_PLNC,D,20190718,000000,531.76,532.55,530.56,532.04,1119216,0
^_PLNC,D,20190719,000000,532.85,532.9,530.35,532.64,2256177,0
^_PLNC,D,20190722,000000,533.24,533.29,529.89,530.64,2243417,0
^_PLNC,D,20190723,000000,530.83,531.22,528.86,528.92,3386720,0
^_PLNC,D,20190724,000000,529.54,529.54,525.76,527.37,2097936,0
^_PLNC,D,20190725,000000,527.82,528.22,524.69,525.33,2296210,0
^_PLNC,D,20190726,000000,525.67,527.81,524.59,527.81,1910111,0
^_PLNC,D,20190729,000000,528.09,528.7,525.21,526.47,2184419,0
^_PLNC,D,20190730,000000,525.87,528.58,525.6,527.66,3233763,0
^_PLNC,D,20190731,000000,527.65,528.51,526.15,527.19,2250042,0
^_PLNC,D,20190801,000000,526.89,527.76,525.56,527.68,2083847,0
^_PLNC,D,20190802,000000,527.78,528.82,525.58,528.78,9173571,0
^_PLNC,D,20190805,000000,528.99,530.39,527.84,529.15,2013004,0
^_PLNC,D,20190806,000000,529.37,529.73,527.18,529.05,8668139,0
^_PLNC,D,20190807,000000,529.68,531.2,527.44,528.82,2533367,0
^_PLNC,D,20190808,000000,528.94,531.58,528.8,530.86,2293639,0
^_PLNC,D,20190809,000000,531.5,533.55,530.46,531.49,1937351,0
^_PLNC,D,20190812,000000,531.74,532.58,527.96,529.68,2278384,0
^_PLNC,D,20190813,000000,529.32,532.28,528.84,532.28,2538638,0
^_PLNC,D,20190814,000000,532.28,533.26,527.22,529.3,4357378,0
^_PLNC,D,20190816,000000,529.24,531.11,527.82,531.11,2834982,0
^_PLNC,D,20190819,000000,531.02,531.25,528.3,529.15,3368505,0
^_PLNC,D,20190820,000000,530.3,530.3,524.01,524.97,2703523,0
^_PLNC,D,20190821,000000,524.99,525.45,523.48,524.29,2160523,0
^_PLNC,D,20190822,000000,524.27,524.83,522.45,524.79,1984009,0
^_PLNC,D,20190823,000000,524.8,525.82,524.07,525.82,1942256,0
^_PLNC,D,20190826,000000,525.58,527.17,525.55,526.15,2607341,0
^_PLNC,D,20190827,000000,526.16,526.5,523.64,525.18,2606221,0
^_PLNC,D,20190828,000000,524.63,526.94,523.85,525.17,1848529,0
^_PLNC,D,20190829,000000,524.9,525.41,523.16,525.14,2172908,0
^_PLNC,D,20190830,000000,525.13,526.92,524.66,525.21,2088245,0
^_PLNC,D,20190902,000000,525.34,525.57,522.38,523.23,2262301,0
^_PLNC,D,20190903,000000,523.22,524.18,521.36,522.93,1915743,0
^_PLNC,D,20190904,000000,523.01,526.15,522.14,526.15,2385837,0
^_PLNC,D,20190905,000000,526.61,527.13,525.37,526.65,2521544,0
^_PLNC,D,20190906,000000,526.71,526.8,524.4,525.35,2241026,0
^_PLNC,D,20190909,000000,525.71,527.75,523.36,524.61,4222643,0
^_PLNC,D,20190910,000000,525.26,525.64,523.06,524.35,2557021,0
^_PLNC,D,20190911,000000,524.63,527.18,523.68,526.82,5827599,0
^_PLNC,D,20190912,000000,527.25,528.89,527.06,528.25,3621476,0
^_PLNC,D,20190913,000000,528.53,529.88,527.94,529.88,3137597,0
^_PLNC,D,20190916,000000,530.06,531.91,528.74,531.37,3503128,0
^_PLNC,D,20190917,000000,531.75,532.17,527.02,529.29,3927409,0
^_PLNC,D,20190918,000000,529.01,530.05,525.47,527.17,3356239,0
^_PLNC,D,20190919,000000,527.24,529.09,526.04,528.71,4183877,0
^_PLNC,D,20190920,000000,528.74,531.79,527.83,531.79,3845793,0
^_PLNC,D,20190923,000000,532.04,534.37,531.67,533.2,6619547,0
^_PLNC,D,20190924,000000,532.94,533.66,531.28,533.56,4359632,0
^_PLNC,D,20190925,000000,533.86,536.88,533.55,536.82,12796112,0
^_PLNC,D,20190926,000000,536.99,538.8,535.7,537.56,3117028,0
^_PLNC,D,20190927,000000,537.86,538.52,535.81,537.98,3785632,0
^_PLNC,D,20190930,000000,538.3,538.55,532.57,534.79,5175858,0
^_PLNC,D,20191001,000000,535.18,535.65,532.93,533.79,5020866,0
^_PLNC,D,20191002,000000,534.01,534.83,529.6,531.29,2864840,0
^_PLNC,D,20191003,000000,531.24,535.27,530.81,535.25,3648917,0
^_PLNC,D,20191004,000000,536.32,536.66,533.24,534.94,3164068,0
^_PLNC,D,20191007,000000,534.71,538.28,533.33,538.28,3183203,0
^_PLNC,D,20191008,000000,538.4,539.88,537.06,539.13,3317277,0
^_PLNC,D,20191009,000000,539.59,539.91,536.55,538.92,6012611,0
^_PLNC,D,20191010,000000,539.74,542.64,537.93,542.64,4713660,0
^_PLNC,D,20191011,000000,542.84,544.1,542.51,543.91,6704703,0
^_PLNC,D,20191014,000000,543.83,543.86,542.06,542.65,1604951,0
^_PLNC,D,20191015,000000,542.67,544.63,541.76,543.57,4906979,0
^_PLNC,D,20191016,000000,543.21,544.35,541.99,544.35,4157035,0
^_PLNC,D,20191017,000000,544.73,546.52,541.73,546.05,5553811,0
^_PLNC,D,20191018,000000,545.74,547.42,545.01,545.48,4417407,0
^_PLNC,D,20191021,000000,544.87,546.04,543.34,545.45,3483238,0
^_PLNC,D,20191022,000000,545.33,546.05,541.39,542.32,10500581,0
^_PLNC,D,20191023,000000,542.43,544.69,542.43,544,2579510,0
^_PLNC,D,20191024,000000,543.86,544.59,542.81,544.54,5403417,0
^_PLNC,D,20191025,000000,544.44,545.22,542.83,545.22,6517454,0
^_PLNC,D,20191028,000000,545.2,549.03,545.2,549.03,11059016,0
^_PLNC,D,20191029,000000,549.06,550.06,546.48,548.81,6795705,0
^_PLNC,D,20191030,000000,548.8,549.09,546.57,546.81,8057702,0
^_PLNC,D,20191031,000000,546.5,546.98,541.9,543.94,9047559,0
^_PLNC,D,20191104,000000,543.92,545.57,542.22,543.73,5300541,0
^_PLNC,D,20191105,000000,543.71,544.67,542.62,544.67,7357827,0
^_PLNC,D,20191106,000000,545.12,547.81,543.51,546.69,10382636,0
^_PLNC,D,20191107,000000,546.95,551.56,546.59,551.56,11138578,0
^_PLNC,D,20191108,000000,552.35,554.27,550.83,554.27,9521868,0
^_PLNC,D,20191112,000000,554.61,555.54,553.34,554.37,7934086,0
^_PLNC,D,20191113,000000,554.67,556.11,552.53,556.11,6621057,0
^_PLNC,D,20191114,000000,556.22,557.39,553.94,556.51,3922454,0
^_PLNC,D,20191115,000000,556.38,556.72,552.33,555.59,9287294,0
^_PLNC,D,20191118,000000,555.76,555.93,550.41,551.9,5608791,0
^_PLNC,D,20191119,000000,551.44,553.26,550.65,553.26,5228047,0
^_PLNC,D,20191120,000000,553.48,554.31,550.14,552.26,3288132,0
^_PLNC,D,20191121,000000,551.97,553.6,550.41,553.23,3917268,0
^_PLNC,D,20191122,000000,553.07,554.1,551.35,554.1,3601636,0
^_PLNC,D,20191125,000000,553.95,556.22,553.29,556.22,3996708,0
^_PLNC,D,20191126,000000,556.3,556.5,552.65,554.77,5287478,0
^_PLNC,D,20191127,000000,555.72,556.69,553.09,555.42,4171695,0
^_PLNC,D,20191128,000000,555.71,556.82,553.98,554.63,3585013,0
^_PLNC,D,20191129,000000,554.31,556.3,553.79,556.3,3405111,0
^_PLNC,D,20191202,000000,556.34,557.83,553.85,556.04,3386095,0
^_PLNC,D,20191203,000000,556.08,557.27,554.13,556.41,2705461,0
^_PLNC,D,20191204,000000,556.42,557.08,553.55,555.39,1946822,0
^_PLNC,D,20191205,000000,554.31,555.13,551.24,552.36,2755695,0
^_PLNC,D,20191206,000000,552.31,555.19,551.31,555.19,4342744,0
^_PLNC,D,20191209,000000,555.13,556.01,553.24,555.34,2996278,0
^_PLNC,D,20191210,000000,556.17,556.88,552.89,554.49,2510062,0
^_PLNC,D,20191211,000000,554.6,555.65,553.14,553.2,4196409,0
^_PLNC,D,20191212,000000,553.46,555.55,551.26,552.98,4096958,0
^_PLNC,D,20191213,000000,553.24,554.06,551.37,553.32,3265955,0
^_PLNC,D,20191216,000000,553.37,554.75,550.57,551.84,3416715,0
^_PLNC,D,20191217,000000,549.97,551.71,545.64,546.54,4927713,0
^_PLNC,D,20191218,000000,546.78,547.75,545.2,546.57,6559748,0
^_PLNC,D,20191219,000000,546.57,547.96,543.67,545.55,4836245,0
^_PLNC,D,20191220,000000,545.65,547.32,543.9,547.32,6200642,0
^_PLNC,D,20191223,000000,547.46,547.46,542.77,546.32,6182802,0
^_PLNC,D,20191227,000000,546.26,549.59,545.6,549.46,4261868,0
^_PLNC,D,20191230,000000,549.45,556.31,549.45,556.31,4631325,0
^_PLNC,D,20200102,000000,556.26,560.37,555.59,560.37,5668351,0
^_PLNC,D,20200103,000000,560.37,560.59,558.25,560.31,3460139,0
^_PLNC,D,20200107,000000,560.1,561.41,559.21,560.66,4191932,0
^_PLNC,D,20200108,000000,560.78,562.08,559.9,561.04,7056606,0
^_PLNC,D,20200109,000000,560.9,566.16,560.76,566.16,7174983,0
^_PLNC,D,20200110,000000,567.13,570.58,565.52,569.85,6250146,0
^_PLNC,D,20200113,000000,569.9,574.26,569.9,574.18,14275166,0
^_PLNC,D,20200114,000000,574.16,575.27,572.9,574.63,11715269,0
^_PLNC,D,20200115,000000,574.37,579.41,574.37,579.41,9529224,0
^_PLNC,D,20200116,000000,579.97,584.43,579.97,584.41,10826346,0
^_PLNC,D,20200117,000000,584.57,589.57,584,589.57,14241982,0
^_PLNC,D,20200120,000000,590,592.48,589.45,591.97,13663388,0
^_PLNC,D,20200121,000000,591.95,594.48,591.38,594.48,9362198,0
^_PLNC,D,20200122,000000,594.42,596.92,591.72,596.92,9869111,0
^_PLNC,D,20200123,000000,597.65,599.46,595.7,598.61,12785088,0
^_PLNC,D,20200124,000000,598.41,601.63,597.58,599.79,18508447,0
^_PLNC,D,20200127,000000,599.92,600.44,594.21,597.37,12890484,0
^_PLNC,D,20200128,000000,597.48,599.5,596.54,599.5,9248668,0
^_PLNC,D,20200129,000000,600.58,601.59,598.58,601.59,13348822,0
^_PLNC,D,20200130,000000,601.33,601.48,596.24,600.91,11714195,0
^_PLNC,D,20200131,000000,601.75,603.23,599.58,602.87,10587014,0
^_PLNC,D,20200203,000000,603.83,605.22,601.45,605.02,10356428,0
^_PLNC,D,20200204,000000,605.13,608.73,604.96,608.73,8053112,0
^_PLNC,D,20200205,000000,609.16,612.85,608.75,612.85,9113788,0
^_PLNC,D,20200206,000000,612.49,618.55,612.49,618.55,10999134,0
^_PLNC,D,20200207,000000,619.74,623.16,619.16,623.16,17053722,0
^_PLNC,D,20200210,000000,623,624.86,620.46,622.16,11877366,0
^_PLNC,D,20200211,000000,622.93,624.95,622.5,624.93,10552024,0
^_PLNC,D,20200212,000000,623.83,626.57,623.09,625.33,15256417,0
^_PLNC,D,20200213,000000,625.33,629.01,623.87,629.01,10840512,0
^_PLNC,D,20200214,000000,628.79,633.49,628.79,633.49,12939820,0
^_PLNC,D,20200217,000000,635.72,639.8,635.58,639.4,20983905,0
^_PLNC,D,20200218,000000,639.27,640.47,637.03,640.46,12389925,0
^_PLNC,D,20200219,000000,640.99,641.43,634.01,637.08,18681740,0
^_PLNC,D,20200220,000000,637.93,638.4,634.54,637.18,14766410,0
^_PLNC,D,20200221,000000,637.37,643.1,634.74,643.1,11452102,0
^_PLNC,D,20200224,000000,643.1,643.21,627.82,629.53,11820517,0
^_PLNC,D,20200225,000000,628.8,629.19,616.22,619.2,16208183,0
^_PLNC,D,20200226,000000,618.11,618.76,606.42,616.94,12236508,0
^_PLNC,D,20200227,000000,616.04,616.36,602.13,603.81,6693227,0
^_PLNC,D,20200228,000000,598.26,598.26,573.12,580.58,14145994,0
^_PLNC,D,20200302,000000,580.76,587.64,580.68,587.64,9113541,0
^_PLNC,D,20200303,000000,589.89,598.57,589.89,598.57,10937063,0
^_PLNC,D,20200304,000000,597.13,597.36,590.68,593.1,8193225,0
^_PLNC,D,20200305,000000,593.7,596.05,592,595.11,4748863,0
^_PLNC,D,20200306,000000,593.81,594.55,585.19,587.29,5782874,0
^_PLNC,D,20200309,000000,578.82,578.84,547.37,552.27,12651642,0
^_PLNC,D,20200310,000000,552.35,556.74,550.42,551.98,7541295,0
^_PLNC,D,20200311,000000,551.77,553.2,526.18,526.98,9025100,0
^_PLNC,D,20200312,000000,520.65,520.65,497.53,497.91,15256333,0
^_PLNC,D,20200313,000000,498.7,513.01,498.7,505.93,12825235,0
^_PLNC,D,20200316,000000,504.52,514.03,500.63,513.9,10105136,0
^_PLNC,D,20200317,000000,515.12,521.27,514.67,521.12,10912898,0
^_PLNC,D,20200318,000000,523.05,523.05,517.59,523.01,10119550,0
^_PLNC,D,20200319,000000,522.62,531.07,521.83,531.07,8531266,0
^_PLNC,D,20200320,000000,531.97,539.65,531.46,533.11,10806693,0
^_PLNC,D,20200323,000000,529.76,530.39,523.17,524.53,9802048,0
^_PLNC,D,20200324,000000,526.44,530.38,525.63,528.03,8441809,0
^_PLNC,D,20200325,000000,530,531.63,527.21,531.3,8262309,0
^_PLNC,D,20200326,000000,531.21,538.23,531.08,538.23,17224636,0
^_PLNC,D,20200327,000000,539.58,542.23,535.49,541.19,20181986,0
^_PLNC,D,20200330,000000,541.19,541.62,527.21,534.11,19222002,0
^_PLNC,D,20200331,000000,535.62,541.25,535.32,539.9,27196455,0
^_PLNC,D,20200401,000000,540.09,542.35,537.46,542.35,22159776,0
^_PLNC,D,20200402,000000,542.56,545.32,541.75,544.86,47359016,0
^_PLNC,D,20200403,000000,545.36,550,543.89,550,40906962,0
^_PLNC,D,20200406,000000,552.93,565.13,552.76,564.89,50516450,0
^_PLNC,D,20200407,000000,567.67,571.53,564.5,568.86,38319707,0
^_PLNC,D,20200408,000000,570.34,571.33,566.21,569.76,26855803,0
^_PLNC,D,20200409,000000,572.2,577.94,571.14,577.94,29708019,0
^_PLNC,D,20200414,000000,579.37,588.12,579.36,588.12,21533887,0
^_PLNC,D,20200415,000000,588.75,589.64,585.24,589.64,20789668,0
^_PLNC,D,20200416,000000,590.48,596.51,588.36,596.51,17412893,0
^_PLNC,D,20200417,000000,597.78,607.49,597.53,606.86,20008718,0
^_PLNC,D,20200420,000000,608.51,615.89,608.08,615.89,33718461,0
^_PLNC,D,20200421,000000,617.14,618.28,601.29,608.92,26130636,0
^_PLNC,D,20200422,000000,608.79,613.3,608.47,613.3,13666030,0
^_PLNC,D,20200423,000000,615.24,620.23,613.05,620.23,11697059,0
^_PLNC,D,20200424,000000,619.9,624.11,618.97,624.11,18058994,0
^_PLNC,D,20200427,000000,626.96,632.72,625.66,632.72,26043667,0
^_PLNC,D,20200428,000000,633.91,634.46,630.28,632.77,20183646,0
^_PLNC,D,20200429,000000,634.16,636.12,631.81,636.12,16376745,0
^_PLNC,D,20200430,000000,638.74,640.67,632.29,636.67,17337755,0
^_PLNC,D,20200504,000000,637.16,639.18,633.4,636.39,12057923,0
^_PLNC,D,20200505,000000,637.05,640.39,635.83,640.39,11565772,0
^_PLNC,D,20200506,000000,640.76,641.79,638.17,639.94,17875431,0
^_PLNC,D,20200507,000000,640.99,644.93,640.13,644.11,17383434,0
^_PLNC,D,20200508,000000,645.44,649.1,644.37,648.85,24247288,0
^_PLNC,D,20200511,000000,650.44,657.12,650.44,657.12,20816126,0
^_PLNC,D,20200512,000000,659.14,662.68,657.05,662.68,33713324,0
^_PLNC,D,20200513,000000,662.63,663.38,657.46,662.97,20440045,0
^_PLNC,D,20200514,000000,663.49,663.49,641.61,648.15,20947945,0
^_PLNC,D,20200515,000000,649.79,657.47,649.77,657.47,14161780,0
^_PLNC,D,20200518,000000,657.48,658.4,654.21,656.62,18187437,0
^_PLNC,D,20200519,000000,657.03,659.54,656.05,657.78,17216803,0
^_PLNC,D,20200520,000000,658.62,660.86,657.32,660.32,21971866,0
^_PLNC,D,20200521,000000,661.07,666.12,661.07,665.82,22037412,0
^_PLNC,D,20200522,000000,666.4,666.55,660.95,664.81,11894508,0
^_PLNC,D,20200525,000000,665.97,671.68,664.23,671.68,15287631,0
^_PLNC,D,20200526,000000,671.65,679.63,671.65,679.63,18004382,0
^_PLNC,D,20200527,000000,681.63,682,675.45,678.14,20045082,0
^_PLNC,D,20200528,000000,678.97,681.02,676.95,679.57,17597341,0
^_PLNC,D,20200529,000000,681.62,682.14,675.18,678.8,12981694,0
^_PLNC,D,20200601,000000,678.99,682.04,677.26,682.04,19879023,0
^_PLNC,D,20200602,000000,683.49,686.18,681.45,684.01,25353248,0
^_PLNC,D,20200603,000000,685.84,691.92,685.38,691.92,22133351,0
^_PLNC,D,20200604,000000,693.1,694.62,691.54,694.32,14881865,0
^_PLNC,D,20200605,000000,695.24,697.76,691.08,697.76,14294734,0
^_PLNC,D,20200608,000000,697.43,701.57,695.79,701.57,19230079,0
^_PLNC,D,20200609,000000,702.74,706.11,698.23,706.1,15420583,0
^_PLNC,D,20200610,000000,706.15,712.86,705.16,711.93,20972179,0
^_PLNC,D,20200612,000000,706.86,708.53,697.39,708.53,15375988,0
^_PLNC,D,20200615,000000,709.22,711.66,706.92,711.48,12310310,0
^_PLNC,D,20200616,000000,713.89,721.57,713.89,721.57,17825962,0
^_PLNC,D,20200617,000000,721.92,728.95,721.79,728.72,20901340,0
^_PLNC,D,20200618,000000,730.87,733.42,729.53,733.27,21148855,0
^_PLNC,D,20200619,000000,735.55,739.23,734.38,739.23,21791406,0
^_PLNC,D,20200622,000000,741.54,744.36,740.05,744.34,20590114,0
^_PLNC,D,20200623,000000,746.28,753.23,746.24,753.23,21762907,0
^_PLNC,D,20200624,000000,755.17,757.9,748.73,754.23,20950493,0
^_PLNC,D,20200625,000000,754.79,755.27,750.9,755.27,18164917,0
^_PLNC,D,20200626,000000,756.06,758.24,752.18,755.4,14085512,0
^_PLNC,D,20200629,000000,757.54,758.53,754.64,758.41,18184713,0
^_PLNC,D,20200630,000000,760.04,761.04,752.89,756.37,16820670,0
^_PLNC,D,20200701,000000,756.36,763.15,756.34,763.15,15456243,0
^_PLNC,D,20200702,000000,763.4,771.59,763.05,771.49,14107910,0
^_PLNC,D,20200703,000000,771.5,782.75,771.5,782.75,15460938,0
^_PLNC,D,20200706,000000,784.46,795.27,784.34,795.27,27933058,0
^_PLNC,D,20200707,000000,797.52,806.51,795.4,806.51,28910557,0
